Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"portal inmobiliario","Providencia","05-06-2020","Aparment","Propiedades usadas","112 m²","4.0","2.0","1.0","6.700 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5649816-los-leones-universidad-san-sebastian-uda#position=13&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción SOLO INVERSIONISTAS (ARRENDADO EN $600 MIL ) Estupendo depto e 3 piso sin ascensor con todo piso parquet renovado de los años 60 llama a +56975284508 o envía whatsapp a cualquier hora para visitar. CONSTA DE : Amplio living comedor con piso parquet mirando al interior condominio vista al jardin y orientacion norte (no a la calle) 3 dormitorios (entran camas de dos plazas) con piso parquet y muy iluminados con orientación Oriente. 4 dormitorio es para escritorio o sala de estar 2 baños totalmente renovados y uno con jacuzzi cocina con horno empotrado y encimera gastos comunes aprox $150 mil contribuciones 144 (incluye estac) Cercano a Mall universidades  estación de metro y múltiples servicios. llama !! y haz tu oferta!!! Terminaciones Piso baños: baldosa Piso dormitorios: parquet Suministros Agua caliente: calefón Calefacción: otro Características propiedad escritorio hall hidromasaje cocina amoblada cocina equipada Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono portón eléctrico Gastos Contribuciones: $ 144.000 Gastos comunes: $ 150.000 Otros suministros internet señal satelital teléfono tv cable wi-fi Estacionamientos y bodegas Estacionamientos: 1"
"portal inmobiliario","Providencia","02-07-2020","Aparment","Propiedades usadas","104 m²","3.0","2.0","1.0","6.580 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5669728-francisco-bilbao-ricardo-lyon-uda#position=2&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción 3 dormitorios 2 baños estacionamiento y bodega. Uno de los dormitorios usado como servicio. A dos cuadras de Metro Ines de Suarez Plaza Pedro de Valdivia y supermercados. Los mejores colegios de la comuna a pocas cuadras. 104 mt2 totales 4 mt2 de terraza. Gastos Comunes $95.000 Contribuciones $120.000 En primer piso muy silencioso. Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Suministros Agua caliente: calefón Calefacción: otro Características propiedad loggia Características comunidad accesos controlados estacionamiento de visitas Gastos Contribuciones: $ 120.000 Gastos comunes: $ 95.000 Otros suministros internet teléfono tv cable Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","13-06-2020","Aparment","Propiedades usadas","102 m²","3.0","2.0","1.0","6.500 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5662665-barrio-italia-metro-estacion-santa-isabel-y-parque-bustamante-uda#position=10&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Cómodo departamento en excelente estado con amplia terraza ubicado en segundo piso 3 dormitorios con closet 2 baños; 1 dormitorio en suite orientación poniente cocina semi equipada logia. El edificio cuenta con salones de niños y eventos  piscina gimnasio areas verdes bicicletero sistema de vigilancia y accesos controlados 24/ 7. Excelente conectiividad cercano a barrio Italia supermercados estaciones de metro parque Bustamante y Santa Isabel. *Cuanta con bodega y estacionamiento *Gasto común aproximado $110.000.- *Contribuciones 105.000.- Interesados contactarse con Natalia Montoya al fono / WhathSapp +569 5 4421111 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","03-07-2020","Aparment","Propiedades usadas","100 m²","3.0","2.0","1.0","6.500 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5695376-barrio-italia-metro-estacion-santa-isabel-y-parque-bustamante-barrio-italia-providencia-uda#position=1&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Amplio y cómodo departamento en excelente estado con amplia terraza ubicado en segundo piso 3 dormitorios con closet 2 baños; 1 dormitorio en suite orientación poniente cocina semi equipada logia. El edificio cuenta con salones de niños y eventos  piscina gimnasio áreas verdes bicicletero sistema de vigilancia y accesos controlados 24/ 7. Excelente conectiividad cercano a barrio Italia supermercados estaciones de metro parque Bustamante y Santa Isabel. *Cuanta con bodega y estacionamiento *Gasto común aproximado $110.000.- *Contribuciones 105.000.- Interesados contactarse con Natalia Montoya al fono / WhathSapp +569 5 4421111 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","30-04-2020","Aparment","Propiedades usadas","101 m²","4.0","2.0","1.0","165.000.000 $","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5586546-doctor-roberto-del-rio-970-uda#position=28&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Amplio y Hermoso depto en primer piso en la comuna de Providencia (Ideal para personas de la tercera edad o con problemas de movilidad). Cercano a Avenida Holanda con Eliodoro Yañez. 4 Dormitorios (Principal en Suite) 2 baños. Uno de los Dormitorios habilitado como un gran Walk in Closet el que se puede utilizar nuevamente como dormitorio. 101 m2 útiles. Depto remodelado está impecable. Piso flotante de alto tráfico muebles de cocina nuevos hechos a medida cubiertas de granito Lavaplatos doble comedor diario piso de porcelanato campaña Ursus trotter. Habitación de servicio impecable con el mismo piso flotante que se aprecia en living comedor y las habitaciones. Loggia de 4 m2 aprox La habitación principal tiene un pequeño Walk in closet diferente al otro más grande que ocupa toda una habitación. Tanto el baño principal como el de visitas tiene un porcelanato indio que cubre pisos y muros quedando solamente el cielo sin cerámica. El baño principal tiene una tina hidromasaje vanitorio de marmol en ambos baños. La particularidad de este depto que no debe invertir en arreglos ya que fue totalmente remodelado pensando en la utilización de todos los espacios utilizando colores claros para favorecer la luminosidad y la sensación de mayor espacio. Todas las ventanas poseen defensas por lo que es muy seguro. El depto cuenta con estacionamiento y bodega. A 6 cuadras de Metro Cristóbal Colón. Dentro de los muestreos de deptos en venta en el sector este es el más conveniente y además no tendrá que invertir en remodelar. Tanto el Precio y el estado del depto son factores inmejorables. Agua caliente es por calefón. A 7 minutos de Costanera Center bancos colegios centros comerciales a 7 cuadras de la couna de las Condes a 15 minutos caminando de metro Tobalaba. Coordine visita pronto ya que hay diferencia de más de 35 millones respecto de otros de las mismas características por lo que es una verdadera oportunidad. Se vende por cambio de ciudad. Gastos comunes $110.000 aprox. Terminaciones Piso baños: porcelanato Piso dormitorios: piso flotante Suministros Agua caliente: calefón Calefacción: otro Características propiedad hidromasaje loggia reja en ventanas cocina amoblada portón automático Características comunidad accesos controlados áreas verdes Gastos Gastos comunes: $ 110.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","26-05-2020","Aparment","Propiedades usadas","113.2 m²","3.0","2.0","1.0","6.900 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5631559-genova-perdo-de-valdivia-uda#position=19&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Amplio y luminoso departamento ubicado a cuadras de providencia en calle interior y muy poco transitada el edificio tiene salida también a Galvarino Gallardo. piso 3° Terminaciones Piso baños: porcelanato Piso dormitorios: piso flotante Suministros Agua caliente: central agua caliente Características propiedad loggia terraza con malla cocina equipada portón automático Características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas gimnasio juegos infantiles piscina portón eléctrico sala de eventos sala de juegos Gastos Contribuciones: $ 106.222 Gastos comunes: $ 120.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","03-06-2020","Aparment","Propiedades usadas","100 m²","3.0","2.0","1.0","7.000 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5645044-carlos-antunez-avda-el-bosque-uda#position=16&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción EXCELENTE DEPARTAMENTO MUY AMPLIO Piso 3 orientación sur oriente Muy bien ubicado en avda Carlos Antunez con el bosque  lindo sector  areas verdes  plazas  conectividad Tiene tres dormitorios muy amplios  dos baños completos Conexion a lavadora Incluye estacionamiento y bodega Dos terrazas Consejería 24 hrs.  Gasto Común $ 120.000 aprox. Características comunidad accesos controlados Estacionamientos y bodegas Estacionamientos: 1"
"portal inmobiliario","Las Condes","05-03-2020","Aparment","Propiedades usadas","135 m²","4.0","3.0","2.0","200.000.000 $","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5461677-cercano-a-metros-escuela-militar-y-metro-colon-uda#position=20&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1","Descripción OPORTUNIDAD. EXCELENTE DEPARTAMENTO IDEAL PARA REMODELAR. Departamento amplio y luminoso en segundo piso. 3 Dormitorios ( principal en suite con walking closet ) y 2 baños más dormitorio y baño de servicio. Amplio living comedor cocina separada con logia. 2 Estacionamientos en subterráneo. 1 Bodega en subterráneo. Edificio de excelente calidad de construcción cuenta con salón de eventos piscina y estacionamientos de visita. Excelente barrio tranquilo cercano a principales avenidas Colón y Vespucio. Terminaciones Piso baños: cerámica Piso dormitorios: cerámica Características comunidad accesos controlados estacionamiento de visitas piscina portón eléctrico sala de eventos Gastos Gastos comunes: $ 150.000 Estacionamientos y bodegas Estacionamientos: 2 Bodegas: 1"
"portal inmobiliario","Las Condes","18-03-2020","Aparment","Propiedades usadas","110 m²","3.0","3.0","2.0","6.600 UF","https://www.portalinmobiliario.com/MLC-522359347-propiedad-en-manquehue-oportunidad-_JM#position=18&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1","Descripción Excelente oportunidad en una de las mejores ubicaciones de Las Condes. Cercano a Metro Manquehue colegios áreas verdes centro comercial. Amplio living comedor con rica terraza de vista despejada. Orientación Oriente. Cocina tradicional con loggia. Ven"
"portal inmobiliario","Las Condes","28-04-2020","Aparment","Propiedades usadas","120 m²","3.0","3.0","2.0","6.900 UF","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5581539-las-condesmall-sport2-estacionamientos-uda#position=13&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1","Descripción -AMPLIO DEPARTAMENTO -MUY LUMINOSO -CON ASCENSOR -HALL DE ENTRADA -RECIBOS CON SALIDA A TERRAZA( CERRADA) AHORA SE UTILIZA COMO SALA DE ESTAR Y ESCRITORIO -2 DORMITORIOS -1 EN SUITE -2 BAÑOS -MÁS SERVICIOS COMPLETOS (DORMITORIO Y BAÑO) -COCINA EQUIPADA LOGGIA -2 ESTACIONAMIENTOS (TANDEM) -AMPLIA BODEGA -EDIFICIO SOLO CUENTA CON ESTACIONAMIENTOS DE VISITAS -CONSULTAS LLAMAR AL + 56 9 54003843 Características propiedad despensa hall loggia cocina amoblada cocina equipada Características comunidad accesos controlados estacionamiento de visitas Gastos Gastos comunes: $ 180.000 Estacionamientos y bodegas Estacionamientos: 2 Bodegas: 1"
"portal inmobiliario","Las Condes","05-05-2020","Aparment","Propiedades usadas","120 m²","3.0","3.0","2.0","6.900 UF","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5593365-las-condesmall-sport2-estacionamientos-uda#position=12&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1","Descripción -AMPLIO DEPARTAMENTO -MUY LUMINOSO -CON ASCENSOR -HALL DE ENTRADA -RECIBOS CON SALIDA A TERRAZA( CERRADA) AHORA SE UTILIZA COMO SALA DE ESTAR Y ESCRITORIO -2 DORMITORIOS -1 EN SUITE -2 BAÑOS -MÁS SERVICIOS COMPLETOS (DORMITORIO Y BAÑO) -COCINA EQUIPADA LOGGIA -2 ESTACIONAMIENTOS (TANDEM) -AMPLIA BODEGA -EDIFICIO SOLO CUENTA CON ESTACIONAMIENTOS DE VISITAS -CONSULTAS LLAMAR AL + 56 9 54003843 Características propiedad despensa hall loggia cocina amoblada cocina equipada Características comunidad accesos controlados estacionamiento de visitas Gastos Gastos comunes: $ 180.000 Estacionamientos y bodegas Estacionamientos: 2 Bodegas: 1"
"portal inmobiliario","Las Condes","03-07-2020","Aparment","Propiedades usadas","105 m²","3.0","2.0","1.0","7.000 UF","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5697045-san-cresente-100-uda#position=1&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1","Descripción Departamento recién remodelado ventanas de PVC termopanel cocina piso flotante y baño buena terraza con jardineras tiene persianas roller es muy luminoso 2 grandes dormitorios el tercero puede ser escritorio o sala de estar o dorm. con baño en suite. Cada dpto. recibe por concepto de arriendo antena el equivalente de las contribuciones anuales. Mayor informacion via mail a felipe@dibasa.cl o cel 98 293 1219 Gastos Contribuciones: $ 150.000 Gastos comunes: $ 140.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Las Condes","11-06-2020","Aparment","Propiedades usadas","102 m²","3.0","2.0","1.0","7.000 UF","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5659107-vendo-departamento-remodelado-3-dormitorios-en-san-crescente-golf-sur-uda#position=6&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1","Descripción Se Vende departamento de 3 dormitorios y 2 baños cocina cerrada con loggia Ventanas termopanel en todo el departamento piso flotante y cocina remodelada Calefacción losa radiante Gastos Comunes $128.000 aprox. Cuota Contribuciones $ 150.000. Contactar : Geraldine Lizama +56 996 428 255 Infocasa circulo inmobiliario 360º Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Las Condes","30-06-2020","Aparment","Propiedades usadas","108 m²","3.0","2.0","2.0","6.900 UF","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5689558-robinson-crusoe-cristobal-colon-uda#position=28&type=item&tracking_id=d43fd5fe-c26d-4f4e-a916-f4bfaf3edcf1","Descripción VENDE DUEÑA! El departamento cuenta con hall de entrada living- Comedor con salida a terraza cocina tradicional con comedor de diario y acceso a loggia Dormitorio principal en suit tiene salida a un balcón. Segundo dormitorio con capacidad para cama de 2 plazas amplio closet y salida a balcón tercer dormitorio con capacidad para cama de 2 plazas. Orientación: Sur Poniente dormitorios y cocina dan hacia el poniente y living-comedor da al sur. Se encuentra en 8º piso con ascensor. Cuenta con 2 estacionamientos (Tándem). Ubicado en edificio que cuenta con buen nivel de seguridad accesos controlados 24 hrs. Sector residencial con acceso en su entorno inmediato a colegios parques supermercados excelente conectividad. Gastos Comunes: $100.000 Contribuciones: $120.000 ( trimestrale"
